"psig","qval","med_q_val","is_sig"
0,0.892752,0.904704,FALSE
0,0.628116,0.592655,FALSE
0,0.998435,0.923002,FALSE
0,0.680096,0.698851,FALSE
0,0.39936,0.408176,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998422,FALSE
0.997996,0.01734,0.0188068,TRUE
0,0.998435,0.998409,FALSE
0.0160321,0.543144,0.533916,FALSE
0,0.998435,0.988801,FALSE
0.995992,0.0192433,0.0226423,TRUE
0.00801603,0.998435,0.998409,FALSE
1,6.33436e-09,1.10941e-08,TRUE
0,0.475791,0.501943,FALSE
0,0.362881,0.357466,FALSE
1,0.000426482,0.000671459,TRUE
0,0.998435,0.998406,FALSE
0,0.195802,0.209808,FALSE
0.97996,0.0041944,0.0141195,TRUE
0.01002,0.166259,0.188793,FALSE
0,0.998435,0.998385,FALSE
0.204409,0.0700868,0.0630291,FALSE
0.00200401,0.459679,0.478847,FALSE
0,0.593662,0.903384,FALSE
0,0.998435,0.998422,FALSE
1,1.71376e-06,1.03381e-06,TRUE
0.963928,0.0147869,0.0168578,TRUE
0,0.838048,0.819982,FALSE
1,2.54669e-14,2.43374e-14,TRUE
0,0.744786,0.732244,FALSE
0,0.636935,0.607382,FALSE
0,0.998435,0.998422,FALSE
0,0.479749,0.506264,FALSE
0.114228,0.227762,0.350367,FALSE
0,0.882271,0.843487,FALSE
0.132265,0.0708759,0.0825825,FALSE
0,0.752325,0.674345,FALSE
0.00200401,0.295187,0.29881,FALSE
1,2.93384e-09,4.73797e-09,TRUE
0,0.998435,0.97186,FALSE
0,0.276059,0.22798,FALSE
0.146293,0.0727182,0.0757569,FALSE
0.0160321,0.367265,0.346599,FALSE
0,0.411609,0.427527,FALSE
0,0.99194,0.972269,FALSE
0,0.623355,0.621936,FALSE
0.00200401,0.160056,0.194041,FALSE
0,0.706113,0.640234,FALSE
0,0.222455,0.222162,FALSE
0,0.998435,0.998394,FALSE
0,0.854954,0.865024,FALSE
0,0.998435,0.99841,FALSE
0,0.998435,0.998417,FALSE
1,0.010787,0.0079125,TRUE
0,0.679929,0.742079,FALSE
1,8.72857e-06,2.36727e-06,TRUE
1,3.8118e-07,1.71418e-06,TRUE
0,0.998435,0.998419,FALSE
0,0.956512,0.998387,FALSE
0.222445,0.998435,0.99839,FALSE
0.0501002,0.177514,0.483016,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998417,FALSE
0,0.359969,0.414274,FALSE
0.332665,0.0481924,0.0577728,TRUE
0,0.167545,0.176395,FALSE
0.97996,0.0159394,0.0170959,TRUE
0,0.442969,0.579897,FALSE
0.995992,0.0163335,0.0172213,TRUE
1,2.80552e-06,3.07614e-06,TRUE
0,0.150629,0.169158,FALSE
0,0.247233,0.265214,FALSE
0,0.401593,0.998387,FALSE
1,0.00341214,0.00433109,TRUE
0,0.998435,0.998397,FALSE
0,0.785304,0.739024,FALSE
0,0.577411,0.602099,FALSE
0,0.713702,0.701278,FALSE
0,0.998435,0.998401,FALSE
0,0.998435,0.998422,FALSE
0,0.709531,0.752053,FALSE
0,0.998435,0.998418,FALSE
0.00400802,0.729608,0.768366,FALSE
1,0.00296536,0.0043874,TRUE
0,0.998435,0.998146,FALSE
0,0.799912,0.585307,FALSE
0,0.998435,0.998422,FALSE
0.837675,0.0367606,0.0342054,TRUE
0,0.521671,0.502436,FALSE
0,0.998435,0.998422,FALSE
1,0.000146652,0.000184009,TRUE
0.0721443,0.181077,0.144295,FALSE
0,0.998435,0.998422,FALSE
0,0.477811,0.475797,FALSE
0,0.131704,0.160434,FALSE
1,0.0108941,0.0130948,TRUE
0,0.998435,0.998422,FALSE
0.875752,0.0290645,0.0350378,TRUE
1,7.85617e-12,2.12981e-11,TRUE
0,0.461338,0.46523,FALSE
0,0.730887,0.796567,FALSE
0,0.998435,0.99841,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998422,FALSE
0.466934,0.0301117,0.0510592,TRUE
0,0.998435,0.998422,FALSE
0.01002,0.108291,0.39118,FALSE
0.012024,0.998435,0.998387,FALSE
0.00400802,0.849794,0.8791,FALSE
0.0681363,0.0910609,0.362536,FALSE
0,0.754345,0.777384,FALSE
0,0.998435,0.998402,FALSE
0,0.864985,0.876349,FALSE
0,0.998435,0.998422,FALSE
0.0240481,0.121518,0.124831,FALSE
0.915832,0.0302563,0.0342448,TRUE
0,0.78834,0.998392,FALSE
0.00200401,0.998435,0.998416,FALSE
0,0.998435,0.809308,FALSE
0.995992,0.00613372,0.00703422,TRUE
0.559118,0.0355595,0.045261,TRUE
0,0.12964,0.320138,FALSE
0,0.475449,0.521442,FALSE
1,1.8226e-10,1.87337e-10,TRUE
0,0.998435,0.998422,FALSE
0.322645,0.0552351,0.0587141,FALSE
0,0.883647,0.89349,FALSE
0.0721443,0.0957513,0.106851,FALSE
1,0.00135448,0.0021248,TRUE
0,0.413075,0.380736,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998405,FALSE
0.00601202,0.336354,0.998385,FALSE
0,0.208961,0.205118,FALSE
0.186373,0.0812227,0.0886047,FALSE
1,3.27151e-14,1.33555e-13,TRUE
1,0.000560243,0.000643086,TRUE
0,0.996001,0.998392,FALSE
0.01002,0.317458,0.253825,FALSE
0.342685,0.00523144,0.0835661,TRUE
0.00801603,0.791741,0.786278,FALSE
0,0.863382,0.862792,FALSE
1,0.011427,0.0160163,TRUE
0.278557,0.046682,0.0590186,TRUE
0,0.853075,0.900168,FALSE
0,0.998435,0.998403,FALSE
0,0.998435,0.998422,FALSE
1,0.00261261,0.00210435,TRUE
0,0.702845,0.705853,FALSE
1,9.97801e-06,1.32202e-05,TRUE
0.0861723,0.0990144,0.22755,FALSE
0,0.515548,0.595573,FALSE
0,0.233769,0.243678,FALSE
0,0.289757,0.496442,FALSE
0,0.94656,0.885198,FALSE
0.442886,0.051532,0.0553001,FALSE
0,0.998435,0.998422,FALSE
0.781563,0.00185883,0.00272683,TRUE
0,0.998435,0.998422,FALSE
0.527054,0.031534,0.0483547,TRUE
0.533066,5.1925e-06,0.0354882,TRUE
0.995992,0.00898293,0.0158953,TRUE
0,0.284141,0.299867,FALSE
0.0941884,0.0944936,0.152807,FALSE
0,0.963671,0.959665,FALSE
0,0.319291,0.313374,FALSE
0.665331,0.0453427,0.0441731,TRUE
0.012024,0.998435,0.998388,FALSE
0.42485,0.0423962,0.0535241,TRUE
0.98998,0.0175334,0.0238341,TRUE
0,0.204113,0.229626,FALSE
0,0.137547,0.152303,FALSE
0,0.470488,0.500028,FALSE
1,3.19839e-24,5.30172e-24,TRUE
0.00601202,0.178843,0.231276,FALSE
0.00200401,0.998435,0.998419,FALSE
0,0.998435,0.998389,FALSE
0.162325,0.859253,0.83864,FALSE
0,0.998435,0.998422,FALSE
1,0.00315509,0.00117451,TRUE
0.00400802,0.315035,0.321601,FALSE
0,0.998435,0.998404,FALSE
0,0.998435,0.998418,FALSE
0.460922,0.0513345,0.0522376,FALSE
0,0.91299,0.976565,FALSE
0,0.592661,0.561209,FALSE
0,0.891843,0.90776,FALSE
0,0.766599,0.717429,FALSE
1,2.88297e-05,3.52487e-05,TRUE
0,0.998435,0.998402,FALSE
0,0.397369,0.409461,FALSE
0,0.998435,0.998388,FALSE
0,0.353947,0.398869,FALSE
0,0.356482,0.318137,FALSE
0,0.833457,0.852948,FALSE
0.00200401,0.121943,0.120414,FALSE
0,0.879937,0.806064,FALSE
0,0.998435,0.998422,FALSE
0,0.330237,0.998391,FALSE
0.00200401,0.371833,0.405094,FALSE
0,0.581648,0.584927,FALSE
0.98998,0.0112522,0.0152598,TRUE
0.9499,0.0218273,0.0140535,TRUE
0,0.998435,0.998389,FALSE
0,0.469479,0.462578,FALSE
0.0180361,0.631524,0.696805,FALSE
0,0.175826,0.171797,FALSE
0,0.998435,0.998422,FALSE
0,0.720243,0.729163,FALSE
1,0.00343323,0.00366613,TRUE
0,0.998435,0.998422,FALSE
1,2.11883e-08,1.69715e-08,TRUE
0,0.566787,0.618931,FALSE
0,0.998435,0.998422,FALSE
0,0.731569,0.757243,FALSE
0.0501002,0.077882,0.0887501,FALSE
0,0.859253,0.893504,FALSE
0,0.392472,0.524634,FALSE
0.00200401,0.193668,0.212657,FALSE
0,0.923189,0.983406,FALSE
0,0.998435,0.998422,FALSE
0.294589,0.0491654,0.0598439,TRUE
0.0160321,0.105945,0.111228,FALSE
1,7.69011e-12,9.15279e-12,TRUE
0,0.27393,0.262449,FALSE
1,7.05558e-05,7.62375e-05,TRUE
0,0.211979,0.209492,FALSE
0,0.353947,0.377214,FALSE
0,0.7047,0.712319,FALSE
0,0.879752,0.919945,FALSE
0,0.998435,0.998418,FALSE
0.637275,0.049518,0.0438093,TRUE
0,0.66397,0.620745,FALSE
0,0.615408,0.490388,FALSE
0,0.304669,0.346886,FALSE
1,0.00170699,0.00215063,TRUE
0.0200401,0.0698899,0.0902846,FALSE
1,5.92894e-19,2.92664e-16,TRUE
0,0.691175,0.692706,FALSE
1,3.94825e-05,6.35231e-05,TRUE
0,0.998435,0.998409,FALSE
0,0.310988,0.398628,FALSE
0.134269,0.137214,0.148484,FALSE
0,0.229352,0.200286,FALSE
0,0.998435,0.998422,FALSE
1,1.63748e-07,3.29225e-07,TRUE
0,0.27823,0.574461,FALSE
0.0961924,0.0980423,0.0980168,FALSE
0,0.278535,0.446331,FALSE
0,0.998435,0.998422,FALSE
0.00200401,0.761782,0.732563,FALSE
0,0.50797,0.624191,FALSE
0,0.998435,0.998422,FALSE
0,0.463741,0.421851,FALSE
0.198397,0.0938017,0.0931532,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998422,FALSE
0,0.969231,0.954098,FALSE
0,0.709045,0.760882,FALSE
0,0.106662,0.130009,FALSE
0,0.693302,0.998385,FALSE
0,0.988959,0.998404,FALSE
0.154309,0.0784821,0.0886196,FALSE
1,1.7995e-06,3.7981e-06,TRUE
1,4.04053e-13,5.77377e-13,TRUE
1,1.01311e-07,2.99786e-07,TRUE
1,5.63245e-10,8.98539e-10,TRUE
1,8.84489e-07,8.08202e-07,TRUE
0,0.334232,0.278056,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998422,FALSE
0,0.952562,0.948277,FALSE
0.995992,0.00716921,0.00766501,TRUE
0,0.998435,0.998422,FALSE
0,0.422218,0.445106,FALSE
0,0.998435,0.998418,FALSE
0.963928,0.0127775,0.0237852,TRUE
0,0.263932,0.28215,FALSE
0,0.782732,0.770647,FALSE
0,0.998435,0.998417,FALSE
1,0.00174691,0.00235656,TRUE
0,0.998435,0.998422,FALSE
0,0.998435,0.998419,FALSE
0,0.66397,0.757851,FALSE
0.769539,0.0336529,0.0399491,TRUE
0.00400802,0.299935,0.859183,FALSE
0,0.998435,0.998387,FALSE
0.00200401,0.440615,0.531291,FALSE
0,0.722079,0.704844,FALSE
0,0.588638,0.697369,FALSE
1,0.0100827,0.0154217,TRUE
0,0.0944972,0.12221,FALSE
0,0.794156,0.844841,FALSE
1,1.32253e-07,1.52791e-06,TRUE
0,0.998435,0.998422,FALSE
0.0861723,0.0793654,0.0778772,FALSE
0,0.996001,0.998397,FALSE
0.012024,0.422218,0.310772,FALSE
0.985972,0.000418406,0.00271049,TRUE
0,0.998435,0.998409,FALSE
0,0.643696,0.645881,FALSE
0.374749,0.0364909,0.0741728,TRUE
0.00200401,0.998435,0.998422,FALSE
0,0.998435,0.998419,FALSE
0,0.831288,0.83478,FALSE
0,0.977458,0.970942,FALSE
0,0.836749,0.844149,FALSE
0,0.281048,0.241397,FALSE
0.130261,0.0550921,0.090331,FALSE
0,0.162469,0.191345,FALSE
0,0.429718,0.473953,FALSE
0,0.998435,0.998419,FALSE
0,0.543837,0.453222,FALSE
1,0.000145467,0.000170983,TRUE
0,0.665977,0.706594,FALSE
0.0200401,0.14218,0.154784,FALSE
0,0.324484,0.631877,FALSE
1,2.15476e-05,1.86468e-05,TRUE
0.00400802,0.108079,0.123479,FALSE
0,0.998435,0.998422,FALSE
0,0.791988,0.788292,FALSE
1,0.000808788,0.000641155,TRUE
0,0.727139,0.69611,FALSE
0.00200401,0.315035,0.293892,FALSE
0,0.381826,0.790078,FALSE
0,0.984841,0.9828,FALSE
0.00400802,0.995066,0.769522,FALSE
0,0.998435,0.998393,FALSE
0,0.95616,0.96304,FALSE
1,1.30766e-05,1.06147e-05,TRUE
0,0.952996,0.892211,FALSE
0.0180361,0.168343,0.163404,FALSE
0,0.254018,0.302982,FALSE
0,0.998435,0.998422,FALSE
0,0.224595,0.294763,FALSE
0,0.187626,0.189666,FALSE
0,0.700246,0.693383,FALSE
0.00200401,0.439151,0.344145,FALSE
0.166333,0.0306415,0.162908,TRUE
0,0.328873,0.313311,FALSE
1,5.47035e-11,6.21278e-11,TRUE
0,0.998435,0.998422,FALSE
0,0.109451,0.1278,FALSE
0,0.855906,0.796059,FALSE
0,0.998435,0.998419,FALSE
0,0.264988,0.352105,FALSE
0,0.998435,0.998417,FALSE
0,0.835304,0.856081,FALSE
0,0.383922,0.373241,FALSE
0,0.377118,0.372482,FALSE
0,0.354449,0.371034,FALSE
0,0.998435,0.998408,FALSE
0,0.54624,0.501227,FALSE
0,0.477004,0.547489,FALSE
0,0.998435,0.998417,FALSE
0,0.359393,0.518571,FALSE
0,0.998435,0.998418,FALSE
0,0.954036,0.94971,FALSE
0,0.550444,0.551085,FALSE
1,0.00288751,0.00385826,TRUE
0,0.998435,0.998422,FALSE
0,0.101539,0.128091,FALSE
0,0.998435,0.998422,FALSE
0.995992,0.0133649,0.0138162,TRUE
0.0921844,0.206264,0.216419,FALSE
0,0.998435,0.998417,FALSE
0,0.998435,0.998409,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.99839,FALSE
0.00200401,0.802113,0.881053,FALSE
0,0.862278,0.934402,FALSE
0,0.821266,0.808952,FALSE
0,0.998435,0.998402,FALSE
0,0.998435,0.998417,FALSE
0,0.998435,0.998417,FALSE
0.0140281,0.0950917,0.095817,FALSE
0,0.202586,0.238279,FALSE
0,0.746816,0.735822,FALSE
0,0.134196,0.158869,FALSE
0,0.80585,0.813512,FALSE
0,0.971888,0.968497,FALSE
0,0.146274,0.181685,FALSE
0,0.833457,0.916594,FALSE
0,0.761647,0.810718,FALSE
0,0.312892,0.577168,FALSE
0,0.231333,0.236841,FALSE
0.272545,0.0532768,0.0631049,FALSE
0,0.461563,0.520176,FALSE
0,0.998435,0.998419,FALSE
0,0.325498,0.296449,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998398,FALSE
0.00200401,0.153896,0.172986,FALSE
0,0.864674,0.82638,FALSE
0,0.975493,0.998397,FALSE
0,0.164206,0.184308,FALSE
0,0.829429,0.911246,FALSE
0,0.232738,0.219907,FALSE
0.00801603,0.0928409,0.0961236,FALSE
0,0.847178,0.840883,FALSE
0,0.998435,0.998419,FALSE
0,0.998435,0.998422,FALSE
0.00400802,0.228958,0.21542,FALSE
0,0.670934,0.658601,FALSE
0,0.998435,0.998418,FALSE
1,0.00985039,0.012588,TRUE
1,0.0159253,0.0176413,TRUE
0,0.76415,0.841215,FALSE
0.0901804,0.553334,0.567123,FALSE
0.0180361,0.0872879,0.098578,FALSE
1,1.53942e-07,7.89793e-07,TRUE
0,0.772456,0.792259,FALSE
0.270541,0.0940047,0.0644289,FALSE
0,0.998435,0.998405,FALSE
0.0320641,0.155647,0.202908,FALSE
0,0.131929,0.156606,FALSE
0.0140281,0.0939569,0.126856,FALSE
0.0641283,0.0584846,0.0848378,FALSE
0,0.155486,0.151496,FALSE
0,0.97524,0.998392,FALSE
0.0460922,0.1257,0.12534,FALSE
0,0.661571,0.668905,FALSE
1,0.0097151,0.0114274,TRUE
1,1.04802e-08,2.59466e-08,TRUE
1,0.00149391,0.0038946,TRUE
0.0240481,0.198546,0.178927,FALSE
0,0.998435,0.998385,FALSE
0,0.162469,0.132466,FALSE
0,0.998435,0.965998,FALSE
0,0.295492,0.371757,FALSE
0.0320641,0.11151,0.252392,FALSE
0,0.339037,0.322576,FALSE
0,0.998435,0.998409,FALSE
0,0.186202,0.221431,FALSE
1,2.49653e-07,7.04257e-07,TRUE
0,0.790028,0.998385,FALSE
0.511022,0.000165527,0.0453259,TRUE
0.647295,0.0318051,0.0432231,TRUE
0,0.998435,0.978682,FALSE
0.0140281,0.176465,0.176844,FALSE
1,3.00265e-16,5.74415e-16,TRUE
0.212425,0.0966232,0.110946,FALSE
0,0.998435,0.998422,FALSE
0,0.599262,0.631436,FALSE
0.00601202,0.429718,0.406475,FALSE
0,0.998435,0.998412,FALSE
0,0.998435,0.998422,FALSE
1,2.12356e-14,8.48587e-14,TRUE
0,0.905296,0.895349,FALSE
0,0.872689,0.839967,FALSE
0,0.446185,0.422614,FALSE
0,0.998435,0.998395,FALSE
0,0.998435,0.998422,FALSE
0.987976,0.0107932,0.0151613,TRUE
0,0.998435,0.998422,FALSE
0,0.998435,0.987367,FALSE
0.348697,0.00806878,0.104988,TRUE
0,0.769348,0.802885,FALSE
0,0.401074,0.381434,FALSE
0,0.795961,0.829012,FALSE
0,0.742632,0.724484,FALSE
1,0.000632623,0.000836142,TRUE
0,0.998435,0.998413,FALSE
1,9.21077e-05,9.31372e-05,TRUE
0,0.360638,0.360309,FALSE
0,0.184868,0.269302,FALSE
0,0.998435,0.998422,FALSE
0,0.986887,0.913771,FALSE
1,0.00100944,0.000914677,TRUE
0,0.143899,0.156957,FALSE
1,2.66843e-05,3.33584e-05,TRUE
0,0.421644,0.414785,FALSE
1,0.0071489,0.00664087,TRUE
0.00200401,0.998435,0.998419,FALSE
1,0.00136151,0.00147782,TRUE
0,0.662882,0.668406,FALSE
0,0.998435,0.998418,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998409,FALSE
1,2.8216e-12,4.95351e-09,TRUE
0.0240481,0.459078,0.474046,FALSE
0.0300601,0.121599,0.115385,FALSE
0,0.827955,0.884884,FALSE
0,0.998435,0.998422,FALSE
1,2.38785e-16,1.3665e-15,TRUE
0.38477,0.0417151,0.0542905,TRUE
0,0.177878,0.197521,FALSE
0,0.661077,0.617616,FALSE
0.00200401,0.227395,0.252682,FALSE
1,3.37017e-05,3.76587e-05,TRUE
0.0240481,0.12964,0.245795,FALSE
0.108216,0.0542892,0.0783629,FALSE
0,0.998435,0.998422,FALSE
0,0.60048,0.622042,FALSE
0.0160321,0.32836,0.343885,FALSE
0,0.998435,0.998417,FALSE
0.00200401,0.181965,0.191317,FALSE
0,0.678773,0.627272,FALSE
0,0.888534,0.847334,FALSE
0,0.998435,0.998422,FALSE
0.885772,0.0183936,0.0263823,TRUE
1,5.02927e-07,2.30298e-07,TRUE
1,3.00491e-29,3.36458e-28,TRUE
0.00200401,0.208245,0.374131,FALSE
0,0.451181,0.510097,FALSE
0,0.594762,0.580304,FALSE
0,0.700347,0.717485,FALSE
0,0.350051,0.48195,FALSE
0,0.4521,0.454151,FALSE
0,0.578022,0.540632,FALSE
0,0.452651,0.464104,FALSE
0,0.914409,0.940886,FALSE
0,0.981443,0.960681,FALSE
0.955912,0.021842,0.0272708,TRUE
0,0.706841,0.744843,FALSE
0,0.782988,0.830781,FALSE
0.12024,0.0990947,0.14896,FALSE
0.00400802,0.319133,0.277989,FALSE
0.0140281,0.216467,0.257218,FALSE
1,0.000698461,0.00142486,TRUE
0,0.236184,0.287516,FALSE
0,0.608875,0.576053,FALSE
0,0.998435,0.998422,FALSE
0.00801603,0.147306,0.171094,FALSE
0.478958,0.0423343,0.0635424,TRUE
1,1.16591e-10,1.21007e-10,TRUE
0.00200401,0.256116,0.782219,FALSE
1,3.07126e-06,4.64767e-06,TRUE
0,0.998435,0.998419,FALSE
0.0861723,0.0743375,0.125422,FALSE
0.0561122,0.064217,0.0810929,FALSE
0,0.835186,0.823673,FALSE
0,0.998435,0.998422,FALSE
0.012024,0.108754,0.237545,FALSE
0.0180361,0.0952029,0.0976029,FALSE
0.941884,0.0266824,0.0323793,TRUE
1,2.14385e-06,1.84053e-06,TRUE
0.0280561,0.561432,0.624487,FALSE
0,0.353947,0.36889,FALSE
0,0.534275,0.599975,FALSE
0,0.15086,0.162246,FALSE
1,4.60503e-30,3.91362e-29,TRUE
0.829659,0.0186022,0.0256857,TRUE
0,0.258532,0.251684,FALSE
0,0.251919,0.301616,FALSE
0.0160321,0.251464,0.309159,FALSE
0,0.623355,0.572394,FALSE
0,0.209955,0.195487,FALSE
0,0.36708,0.374116,FALSE
0,0.785338,0.783219,FALSE
0,0.267344,0.318235,FALSE
0,0.229595,0.284903,FALSE
0,0.243621,0.202439,FALSE
1,3.50665e-05,5.79796e-05,TRUE
1,0.000284726,0.000448316,TRUE
0,0.161485,0.167944,FALSE
0,0.998435,0.998406,FALSE
0.00400802,0.43425,0.452886,FALSE
0,0.529064,0.542103,FALSE
0,0.548625,0.550766,FALSE
1,0.00196555,0.00139784,TRUE
0,0.754598,0.780675,FALSE
0,0.932751,0.960516,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998417,FALSE
0.208417,0.0536155,0.0631951,FALSE
1,6.58276e-21,7.59542e-21,TRUE
0,0.80189,0.852882,FALSE
0,0.998435,0.998422,FALSE
1,3.72687e-06,4.83398e-06,TRUE
0,0.502487,0.533606,FALSE
0.8998,0.0284762,0.0337967,TRUE
0,0.649446,0.676876,FALSE
0,0.771254,0.708193,FALSE
1,4.40169e-05,4.80907e-05,TRUE
0,0.220342,0.377346,FALSE
1,0.00843063,0.0107538,TRUE
0,0.998435,0.998422,FALSE
0.995992,0.0211654,0.0203377,TRUE
0,0.575858,0.594761,FALSE
0,0.94468,0.900728,FALSE
1,5.82548e-11,8.12568e-11,TRUE
0,0.998435,0.998422,FALSE
0,0.258532,0.242458,FALSE
0,0.998435,0.998422,FALSE
0.184369,0.0591048,0.0659562,FALSE
0.00200401,0.936341,0.907394,FALSE
0,0.239303,0.244927,FALSE
0,0.964439,0.998384,FALSE
0,0.347261,0.555538,FALSE
0,0.687412,0.743243,FALSE
0.925852,0.0254668,0.0302687,TRUE
0,0.527314,0.615563,FALSE
0,0.573556,0.597335,FALSE
0.0140281,0.589342,0.560453,FALSE
0,0.860471,0.883373,FALSE
0,0.998435,0.998405,FALSE
0,0.998435,0.998419,FALSE
0,0.227628,0.264149,FALSE
0.392786,0.0578009,0.0593825,FALSE
0,0.314541,0.271482,FALSE
0,0.998435,0.998404,FALSE
1,1.08e-05,1.07403e-05,TRUE
0,0.552231,0.572909,FALSE
0.262525,0.0693506,0.0736583,FALSE
0.188377,0.103742,0.110572,FALSE
1,2.79424e-11,3.9918e-11,TRUE
0,0.6377,0.685497,FALSE
1,3.72798e-13,2.32673e-12,TRUE
0,0.888568,0.896518,FALSE
0.012024,0.998435,0.998407,FALSE
0.0320641,0.115891,0.121499,FALSE
0,0.563195,0.589156,FALSE
0,0.998435,0.963952,FALSE
0,0.998435,0.998392,FALSE
0,0.134646,0.143805,FALSE
0,0.794156,0.885778,FALSE
0.0280561,0.258733,0.293539,FALSE
0,0.317684,0.338553,FALSE
0,0.146448,0.161437,FALSE
0,0.998435,0.998397,FALSE
0,0.329465,0.326458,FALSE
0,0.315005,0.344438,FALSE
0,0.383337,0.354931,FALSE
0,0.998435,0.998422,FALSE
0.0741483,0.0843313,0.0793885,FALSE
0.0180361,0.24613,0.369812,FALSE
0,0.525554,0.539548,FALSE
0,0.441094,0.445888,FALSE
0.0160321,0.111886,0.137847,FALSE
0,0.311232,0.334894,FALSE
1,0.000727358,0.000379336,TRUE
0,0.998435,0.998422,FALSE
0,0.757711,0.84021,FALSE
0,0.998435,0.998422,FALSE
0,0.521972,0.542356,FALSE
1,0.000479585,0.000844329,TRUE
0.00601202,0.388222,0.864174,FALSE
0,0.998435,0.998398,FALSE
0,0.258304,0.230937,FALSE
0.00200401,0.298291,0.294076,FALSE
0,0.800244,0.824772,FALSE
0,0.623355,0.613263,FALSE
0.0400802,0.118487,0.144997,FALSE
0,0.998435,0.998419,FALSE
0,0.57278,0.577932,FALSE
0,0.998435,0.998422,FALSE
0,0.419412,0.488212,FALSE
0.0841683,0.102534,0.116617,FALSE
0.00601202,0.857799,0.873292,FALSE
0,0.281988,0.278416,FALSE
1,4.83433e-09,1.20921e-08,TRUE
0,0.673593,0.696777,FALSE
0.00601202,0.551016,0.465742,FALSE
0,0.42195,0.381777,FALSE
0.298597,0.0525434,0.0589189,FALSE
0,0.59199,0.58827,FALSE
0,0.196179,0.248431,FALSE
0,0.278837,0.680222,FALSE
0.01002,0.289338,0.300624,FALSE
0,0.460939,0.557515,FALSE
0,0.998435,0.998422,FALSE
0.0541082,0.998435,0.998388,FALSE
0,0.710534,0.643511,FALSE
0,0.226814,0.278884,FALSE
0,0.998435,0.998404,FALSE
0,0.342804,0.383806,FALSE
0.0881764,0.14355,0.129033,FALSE
0.997996,0.00971025,0.0122041,TRUE
0.9499,0.0252095,0.0301976,TRUE
0,0.998435,0.998422,FALSE
0,0.715078,0.781816,FALSE
0.0921844,0.0489294,0.0733404,TRUE
0,0.481462,0.471111,FALSE
0,0.998435,0.998422,FALSE
0,0.151468,0.161325,FALSE
0.00601202,0.854174,0.761731,FALSE
1,0.00014595,0.000179122,TRUE
0.00200401,0.227339,0.256076,FALSE
0,0.35184,0.334493,FALSE
0,0.998435,0.959502,FALSE
0,0.513033,0.902896,FALSE
0,0.199595,0.225541,FALSE
0.00200401,0.287593,0.289504,FALSE
0,0.998435,0.998417,FALSE
0.00601202,0.562144,0.634398,FALSE
0,0.921931,0.930133,FALSE
1,8.2371e-07,2.23223e-06,TRUE
0.00601202,0.0892813,0.111516,FALSE
0,0.255579,0.260281,FALSE
0,0.941011,0.910653,FALSE
0.00200401,0.283031,0.244158,FALSE
0.0861723,0.296439,0.310576,FALSE
0,0.998435,0.998407,FALSE
0,0.442096,0.378859,FALSE
0,0.998435,0.998419,FALSE
0,0.951824,0.929674,FALSE
0,0.998435,0.998402,FALSE
0,0.815261,0.875703,FALSE
0,0.165834,0.612173,FALSE
1,1.37992e-11,8.06792e-12,TRUE
0,0.970012,0.937179,FALSE
0,0.998435,0.998404,FALSE
0,0.199277,0.21341,FALSE
1,3.59477e-07,7.49926e-07,TRUE
0.0280561,0.506277,0.695368,FALSE
1,2.67718e-22,2.3241e-22,TRUE
0,0.517898,0.541726,FALSE
0,0.247584,0.242089,FALSE
0,0.369865,0.370254,FALSE
0,0.360996,0.998398,FALSE
1,0.000566872,0.00132865,TRUE
0.01002,0.554198,0.483123,FALSE
0,0.484909,0.738883,FALSE
0,0.998435,0.998412,FALSE
0,0.969637,0.99839,FALSE
1,0.00992546,0.014262,TRUE
0,0.998435,0.998422,FALSE
0.0140281,0.152793,0.142385,FALSE
0,0.854983,0.801415,FALSE
0,0.998435,0.998422,FALSE
0,0.276681,0.26891,FALSE
0,0.755466,0.759019,FALSE
0,0.687645,0.657772,FALSE
0,0.302491,0.335548,FALSE
0,0.597044,0.571726,FALSE
0.0260521,0.133224,0.134324,FALSE
0,0.196977,0.201439,FALSE
0,0.521078,0.524701,FALSE
0,0.998435,0.998405,FALSE
0.00200401,0.998435,0.998409,FALSE
0,0.743386,0.738276,FALSE
0.00200401,0.740013,0.718819,FALSE
0,0.377118,0.465977,FALSE
0.302605,0.0690075,0.0598311,FALSE
0,0.998435,0.998422,FALSE
0,0.373427,0.333475,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.982866,FALSE
1,0.000613736,0.000625639,TRUE
0.00200401,0.998435,0.998394,FALSE
0,0.970322,0.988918,FALSE
0,0.563195,0.55732,FALSE
0,0.819742,0.843041,FALSE
0,0.564445,0.528629,FALSE
1,2.77963e-08,1.55166e-08,TRUE
0,0.998435,0.998409,FALSE
1,3.94577e-16,1.08836e-12,TRUE
